stationCode,stationName,airTemperature.max,airTemperature.maxTime,airTemperature.min,airTemperature.minTime,evapotranspiration.shortCrop,evapotranspiration.tallCrop,panEvaporation,period.day,period.from,period.hour,period.minute,period.month,period.to,period.year,rainfall,relativeHumidity.max,relativeHumidity.maxTime,relativeHumidity.min,relativeHumidity.minTime,soilTemperature.max,soilTemperature.maxTime,soilTemperature.min,soilTemperature.minTime,solarExposure,avg.speed,height,max.direction.compassPoint,max.direction.degrees,max.speed,max.time
BG001,Kings Park,24.3,2023-05-30T06:17:00Z,14.9,2023-05-30T18:04:00Z,1.4,1.62,1.8,31,2023-05-30T16:00:00Z,,,5,2023-05-31T16:00:00Z,2023,1.6,98.2,2023-05-31T00:29:00Z,43,2023-05-30T01:01:00Z,19.5,2023-05-30T07:26:00Z,14.2,2023-05-30T01:01:00Z,8506.3,1.1400000000000001,3,NW,318,16.74,2023-05-30T02:46:00Z
BG001,Kings Park,21,2023-05-31T02:56:00Z,11.2,2023-05-31T12:46:00Z,0.66,0.6900000000000001,0.7000000000000001,1,2023-05-31T16:00:00Z,,,6,2023-06-01T16:00:00Z,2023,11,97.9,2023-05-31T01:01:00Z,72.8,2023-05-31T03:33:00Z,18.4,2023-05-31T03:51:00Z,13.3,2023-05-31T23:44:00Z,5130.9,3.13,3,S,176,20.77,2023-05-31T05:28:00Z
BG001,Kings Park,19.3,2023-06-01T05:22:00Z,7.3,2023-06-01T23:18:00Z,1.9300000000000002,2.19,2.5,2,2023-06-01T16:00:00Z,,,6,2023-06-02T16:00:00Z,2023,0.2,96.6,2023-06-02T00:10:00Z,54.1,2023-06-01T06:23:00Z,17.8,2023-06-01T06:43:00Z,10.7,2023-06-02T00:04:00Z,13415.2,2.03,3,SW,215,19.76,2023-06-01T06:33:00Z
BG001,Kings Park,18.9,2023-06-02T06:55:00Z,5.7,2023-06-02T21:21:00Z,1.8900000000000001,2.19,2.6,3,2023-06-02T16:00:00Z,,,6,2023-06-03T16:00:00Z,2023,0,94.4,2023-06-02T22:02:00Z,43.8,2023-06-02T06:54:00Z,16.9,2023-06-02T07:15:00Z,9.7,2023-06-02T23:52:00Z,13177.1,1.3599999999999999,3,S,191,19.76,2023-06-02T07:06:00Z
BG001,Kings Park,19.1,2023-06-03T06:40:00Z,8,2023-06-03T23:35:00Z,1.77,1.96,2.3,4,2023-06-03T16:00:00Z,,,6,2023-06-04T16:00:00Z,2023,0,87,2023-06-03T12:59:00Z,40.2,2023-06-03T06:42:00Z,16.3,2023-06-03T07:18:00Z,10.1,2023-06-03T01:01:00Z,12824.1,3.6,3,ESE,105,17.24,2023-06-03T02:08:00Z
BG001,Kings Park,21.1,2023-06-04T04:56:00Z,11.5,2023-06-04T17:23:00Z,1.6099999999999999,1.99,2.1,5,2023-06-04T16:00:00Z,,,6,2023-06-05T16:00:00Z,2023,58.8,96.2,2023-06-04T12:39:00Z,39.9,2023-06-04T03:29:00Z,16,2023-06-04T06:21:00Z,10.3,2023-06-04T01:01:00Z,9634.5,4,3,NNW,332,27.32,2023-06-04T07:11:00Z
BG001,Kings Park,14.3,2023-06-05T03:51:00Z,7.5,2023-06-05T13:53:00Z,0.6000000000000001,0.77,0.30000000000000004,6,2023-06-05T16:00:00Z,,,6,2023-06-06T16:00:00Z,2023,24.4,94.3,2023-06-05T14:33:00Z,54.7,2023-06-06T00:46:00Z,14.8,2023-06-05T05:33:00Z,10.5,2023-06-05T23:50:00Z,3310.8,4.28,3,W,264,38.88,2023-06-05T23:09:00Z
BG001,Kings Park,13.7,2023-06-06T01:36:00Z,7.9,2023-06-06T12:18:00Z,0.41000000000000003,0.52,0.2,7,2023-06-06T16:00:00Z,,,6,2023-06-07T16:00:00Z,2023,25.6,96.8,2023-06-06T23:46:00Z,56.2,2023-06-06T01:39:00Z,11.4,2023-06-06T03:58:00Z,9.6,2023-06-06T23:11:00Z,3134.7,1.19,3,SSW,204,35.39,2023-06-06T01:41:00Z
BG001,Kings Park,15.9,2023-06-07T07:28:00Z,9.9,2023-06-07T01:01:00Z,0.87,0.92,1,8,2023-06-07T16:00:00Z,,,6,2023-06-08T16:00:00Z,2023,0.8,96.7,2023-06-07T01:01:00Z,67,2023-06-07T07:36:00Z,14.4,2023-06-07T06:54:00Z,9.9,2023-06-07T01:01:00Z,7301.7,1.15,3,NNE,18,9.22,2023-06-07T23:51:00Z
BG001,Kings Park,17.1,2023-06-08T06:13:00Z,12.9,2023-06-08T01:01:00Z,0.71,0.72,0.8,9,2023-06-08T16:00:00Z,,,6,2023-06-09T16:00:00Z,2023,10.6,99.5,2023-06-09T00:49:00Z,87.8,2023-06-08T03:29:00Z,17.1,2023-06-08T06:02:00Z,12.1,2023-06-08T01:01:00Z,6054,1.77,3,N,0,11.74,2023-06-09T00:59:00Z
BG001,Kings Park,19.5,2023-06-09T06:39:00Z,11.9,2023-06-09T23:45:00Z,0.99,1.07,1.1,10,2023-06-09T16:00:00Z,,,6,2023-06-10T16:00:00Z,2023,17.6,99.5,2023-06-09T01:07:00Z,60.4,2023-06-09T07:18:00Z,17.3,2023-06-09T07:23:00Z,13.6,2023-06-10T00:17:00Z,7649.6,2.6,3,NNW,347,17.75,2023-06-09T05:48:00Z
BG001,Kings Park,19.7,2023-06-10T03:49:00Z,12.5,2023-06-10T23:40:00Z,1.37,1.55,1.5,11,2023-06-10T16:00:00Z,,,6,2023-06-11T16:00:00Z,2023,10.8,96.2,2023-06-10T17:26:00Z,57.8,2023-06-11T01:00:00Z,17.6,2023-06-10T07:30:00Z,13.6,2023-06-10T01:01:00Z,9073.6,5.02,3,SSW,193,21.78,2023-06-10T22:30:00Z
BG001,Kings Park,18.1,2023-06-11T04:15:00Z,9.3,2023-06-11T19:01:00Z,1.6099999999999999,2.08,2.1,12,2023-06-11T16:00:00Z,,,6,2023-06-12T16:00:00Z,2023,0.2,92.4,2023-06-11T23:56:00Z,43.5,2023-06-11T02:32:00Z,16.2,2023-06-11T06:30:00Z,11.9,2023-06-11T23:33:00Z,9145.6,0.92,3,SSW,208,28.33,2023-06-11T06:56:00Z
BG001,Kings Park,17.8,2023-06-12T06:01:00Z,9.8,2023-06-12T21:42:00Z,0.97,1.04,1.3,13,2023-06-12T16:00:00Z,,,6,2023-06-13T16:00:00Z,2023,5,98.2,2023-06-12T18:39:00Z,58,2023-06-12T06:02:00Z,16.3,2023-06-12T07:18:00Z,12.1,2023-06-12T01:01:00Z,7772.9,2.1,3,WSW,245,13.21,2023-06-12T04:51:00Z
BG001,Kings Park,19.8,2023-06-13T06:05:00Z,12.5,2023-06-13T01:04:00Z,1.77,2.05,2.1,14,2023-06-13T16:00:00Z,,,6,2023-06-14T16:00:00Z,2023,4.6,96.5,2023-06-14T00:19:00Z,51.2,2023-06-13T05:31:00Z,17.8,2023-06-13T06:50:00Z,12.8,2023-06-13T01:01:00Z,11667,2.24,3,SSW,204,24.8,2023-06-13T21:45:00Z
BG001,Kings Park,19.2,2023-06-14T05:20:00Z,13.2,2023-06-14T11:37:00Z,1.79,2.07,2.3,15,2023-06-14T16:00:00Z,,,6,2023-06-15T16:00:00Z,2023,0.8,93.7,2023-06-14T18:56:00Z,46,2023-06-14T06:47:00Z,17.9,2023-06-14T06:59:00Z,13.6,2023-06-15T00:12:00Z,11951.4,4.07,3,WNW,302,20.77,2023-06-15T01:00:00Z
BG001,Kings Park,19.6,2023-06-15T05:46:00Z,13.8,2023-06-15T14:05:00Z,1.5,1.9500000000000002,1.5,16,2023-06-15T16:00:00Z,,,6,2023-06-16T16:00:00Z,2023,2.2,91.9,2023-06-15T07:59:00Z,55,2023-06-15T04:49:00Z,16.9,2023-06-15T06:33:00Z,13,2023-06-15T23:07:00Z,7349,5.21,3,NW,306,30.85,2023-06-15T05:47:00Z
BG001,Kings Park,19.5,2023-06-16T05:30:00Z,6.4,2023-06-16T23:06:00Z,1.4,1.67,1.7000000000000002,17,2023-06-16T16:00:00Z,,,6,2023-06-17T16:00:00Z,2023,3.2,94.5,2023-06-16T10:24:00Z,52.3,2023-06-16T05:39:00Z,17.2,2023-06-16T06:49:00Z,10.7,2023-06-16T23:54:00Z,9350.8,1.2,3,SSW,197,29.34,2023-06-16T07:22:00Z
BG001,Kings Park,16.6,2023-06-17T06:33:00Z,7.3,2023-06-17T21:43:00Z,1.29,1.47,1.7000000000000002,18,2023-06-17T16:00:00Z,,,6,2023-06-18T16:00:00Z,2023,0,90.2,2023-06-17T15:56:00Z,43.5,2023-06-17T07:37:00Z,15.2,2023-06-17T07:06:00Z,10.5,2023-06-18T00:06:00Z,9851.1,1.15,3,S,183,13.21,2023-06-17T04:14:00Z
BG001,Kings Park,17.7,2023-06-18T07:15:00Z,6.1,2023-06-18T19:17:00Z,1.74,1.98,2.3,19,2023-06-18T16:00:00Z,,,6,2023-06-19T16:00:00Z,2023,0,88.2,2023-06-18T17:00:00Z,40.5,2023-06-18T04:33:00Z,15.9,2023-06-18T06:46:00Z,9.1,2023-06-18T23:49:00Z,12536,1.62,3,NE,46,14.22,2023-06-18T20:05:00Z
BG001,Kings Park,17.8,2023-06-19T05:19:00Z,8,2023-06-19T11:56:00Z,1.3900000000000001,1.58,1.9,20,2023-06-19T16:00:00Z,,,6,2023-06-20T16:00:00Z,2023,21.6,95.6,2023-06-19T22:55:00Z,31.9,2023-06-19T05:50:00Z,14.9,2023-06-19T07:22:00Z,9.3,2023-06-19T19:40:00Z,10313.4,2.7,3,SSW,195,19.76,2023-06-19T22:59:00Z
BG001,Kings Park,15.8,2023-06-20T06:05:00Z,9,2023-06-20T20:17:00Z,1.17,1.31,1.5,21,2023-06-20T16:00:00Z,,,6,2023-06-21T16:00:00Z,2023,16.6,98.9,2023-06-20T22:50:00Z,52.5,2023-06-20T04:17:00Z,14.8,2023-06-20T06:21:00Z,10.8,2023-06-20T01:01:00Z,9464.5,3.59,3,SSW,204,26.82,2023-06-20T04:20:00Z
BG001,Kings Park,16.2,2023-06-21T06:18:00Z,6.7,2023-06-21T20:34:00Z,1.69,2.06,2.1,22,2023-06-21T16:00:00Z,,,6,2023-06-22T16:00:00Z,2023,0.2,97,2023-06-21T01:01:00Z,52.8,2023-06-21T07:13:00Z,14.9,2023-06-21T06:58:00Z,10,2023-06-21T21:15:00Z,12009.7,3.65,3,SSW,200,29.84,2023-06-21T06:41:00Z
BG001,Kings Park,17.8,2023-06-22T05:17:00Z,9,2023-06-22T23:50:00Z,1.18,1.47,1.1,23,2023-06-22T16:00:00Z,,,6,2023-06-23T16:00:00Z,2023,8.6,95.2,2023-06-22T13:12:00Z,51,2023-06-22T05:19:00Z,14.3,2023-06-22T06:54:00Z,10.2,2023-06-22T01:01:00Z,6842.2,4.76,3,SSW,205,41.4,2023-06-22T19:47:00Z
BG001,Kings Park,15.2,2023-06-23T06:20:00Z,8.3,2023-06-23T19:05:00Z,0.97,1.13,1.1,24,2023-06-23T16:00:00Z,,,6,2023-06-24T16:00:00Z,2023,6.4,98.8,2023-06-24T00:57:00Z,59.9,2023-06-23T08:05:00Z,14.3,2023-06-23T06:26:00Z,10.8,2023-06-23T22:38:00Z,7828.1,2.46,3,S,182,25.31,2023-06-23T08:47:00Z
BG001,Kings Park,16,2023-06-24T06:29:00Z,10.1,2023-06-24T23:48:00Z,0.89,1.03,0.8,25,2023-06-24T16:00:00Z,,,6,2023-06-25T16:00:00Z,2023,3.2,98.9,2023-06-24T01:06:00Z,65.2,2023-06-24T07:45:00Z,14.8,2023-06-24T06:57:00Z,11,2023-06-24T01:01:00Z,7097.1,3.67,3,SSW,204,21.28,2023-06-24T07:00:00Z
BG001,Kings Park,15.6,2023-06-25T05:53:00Z,4.6,2023-06-25T23:33:00Z,1.85,2.19,2.2,26,2023-06-25T16:00:00Z,,,6,2023-06-26T16:00:00Z,2023,0.2,95.1,2023-06-25T01:01:00Z,53.3,2023-06-25T06:36:00Z,15.5,2023-06-25T06:39:00Z,8.1,2023-06-26T00:02:00Z,12880.4,3.23,3,SSW,206,20.27,2023-06-25T09:11:00Z
BG001,Kings Park,14.9,2023-06-26T07:11:00Z,4,2023-06-26T22:11:00Z,1.58,1.81,2.4,27,2023-06-26T16:00:00Z,,,6,2023-06-27T16:00:00Z,2023,0.2,95.3,2023-06-26T22:57:00Z,45.8,2023-06-26T07:09:00Z,13.7,2023-06-26T07:16:00Z,6.9,2023-06-26T23:59:00Z,12812.3,1.27,3,SSW,199,17.24,2023-06-26T08:22:00Z
BG001,Kings Park,17,2023-06-27T06:44:00Z,5.5,2023-06-27T22:13:00Z,1.6,1.73,2.3,28,2023-06-27T16:00:00Z,,,6,2023-06-28T16:00:00Z,2023,0.2,98.8,2023-06-28T00:51:00Z,48.6,2023-06-27T05:57:00Z,13.9,2023-06-27T07:33:00Z,7,2023-06-27T01:01:00Z,12639.6,1.67,3,S,181,12.71,2023-06-27T05:09:00Z
BG001,Kings Park,17.9,2023-06-28T07:23:00Z,3.8,2023-06-28T22:32:00Z,1.69,1.87,2.2,29,2023-06-28T16:00:00Z,,,6,2023-06-29T16:00:00Z,2023,0.2,98.6,2023-06-28T01:02:00Z,48.3,2023-06-28T06:23:00Z,14.7,2023-06-28T07:16:00Z,7.5,2023-06-29T00:15:00Z,12426.8,1.21,3,SSW,194,17.75,2023-06-28T07:58:00Z
BG001,Kings Park,17.4,2023-06-29T06:58:00Z,5.6,2023-06-29T17:58:00Z,1.74,2,2.3,30,2023-06-29T16:00:00Z,,,6,2023-06-30T16:00:00Z,2023,0,97.3,2023-06-29T01:01:00Z,39.9,2023-06-29T05:43:00Z,14.5,2023-06-29T07:39:00Z,7.6,2023-06-29T01:01:00Z,12672.5,2.33,3,E,83,17.75,2023-06-29T22:25:00Z
BG001,Kings Park,17.1,2023-06-30T06:09:00Z,6.7,2023-06-30T23:08:00Z,1.83,2.16,2.3,1,2023-06-30T16:00:00Z,,,7,2023-07-01T16:00:00Z,2023,0,85.9,2023-06-30T15:00:00Z,38.6,2023-06-30T06:11:00Z,14.1,2023-06-30T07:13:00Z,7.2,2023-06-30T23:59:00Z,13018.7,2.43,3,NNE,33,15.23,2023-06-30T03:45:00Z
BG001,Kings Park,17.6,2023-07-01T06:58:00Z,8.2,2023-07-01T15:30:00Z,1.96,2.34,2.6,2,2023-07-01T16:00:00Z,,,7,2023-07-02T16:00:00Z,2023,0,72.8,2023-07-01T15:31:00Z,38.1,2023-07-01T06:19:00Z,14,2023-07-01T07:29:00Z,7.3,2023-07-01T01:01:00Z,13256.9,3.77,3,NNE,22,18.76,2023-07-01T02:11:00Z
BG001,Kings Park,19.3,2023-07-02T06:16:00Z,10.5,2023-07-02T10:32:00Z,2.4,3.1,3.2,3,2023-07-02T16:00:00Z,,,7,2023-07-03T16:00:00Z,2023,1,83.4,2023-07-03T01:00:00Z,29.3,2023-07-02T07:39:00Z,14.3,2023-07-02T07:22:00Z,7.5,2023-07-02T01:01:00Z,13084.1,5.2,3,N,355,28.33,2023-07-02T03:04:00Z
BG001,Kings Park,17.9,2023-07-03T05:15:00Z,9.8,2023-07-03T23:51:00Z,0.79,0.92,0.4,4,2023-07-03T16:00:00Z,,,7,2023-07-04T16:00:00Z,2023,27.2,97.1,2023-07-03T07:27:00Z,55.4,2023-07-03T21:46:00Z,16.2,2023-07-03T06:30:00Z,10.4,2023-07-04T00:11:00Z,4910.3,5.83,3,W,281,27.32,2023-07-03T23:30:00Z
BG001,Kings Park,17.1,2023-07-04T04:44:00Z,10.6,2023-07-04T22:24:00Z,1.87,2.37,2.3,5,2023-07-04T16:00:00Z,,,7,2023-07-05T16:00:00Z,2023,6.6,91.6,2023-07-04T22:41:00Z,46.5,2023-07-04T05:18:00Z,14.6,2023-07-04T07:13:00Z,10.4,2023-07-04T01:01:00Z,10722.9,5.21,3,SW,233,40.39,2023-07-04T21:50:00Z
BG001,Kings Park,16.6,2023-07-05T06:52:00Z,10.1,2023-07-05T19:08:00Z,1.42,1.79,1.7000000000000002,6,2023-07-05T16:00:00Z,,,7,2023-07-06T16:00:00Z,2023,5.6,98.7,2023-07-06T00:53:00Z,47.3,2023-07-05T03:22:00Z,14.2,2023-07-05T07:17:00Z,10.8,2023-07-05T01:01:00Z,9639.6,1.6800000000000002,3,SSW,202,29.34,2023-07-05T07:07:00Z
BG001,Kings Park,18.4,2023-07-06T04:51:00Z,11.8,2023-07-06T01:08:00Z,1.48,1.72,1.7000000000000002,7,2023-07-06T16:00:00Z,,,7,2023-07-07T16:00:00Z,2023,0.6000000000000001,98.4,2023-07-06T01:01:00Z,50.7,2023-07-06T05:09:00Z,16.2,2023-07-06T07:00:00Z,11.3,2023-07-06T01:01:00Z,9875.5,3.27,3,W,260,24.3,2023-07-06T23:54:00Z
BG001,Kings Park,20,2023-07-07T04:02:00Z,11.2,2023-07-07T15:50:00Z,1.3,1.49,1.6,8,2023-07-07T16:00:00Z,,,7,2023-07-08T16:00:00Z,2023,3.2,99.9,2023-07-08T00:58:00Z,52.9,2023-07-07T04:45:00Z,16.8,2023-07-07T06:50:00Z,12.6,2023-07-07T23:26:00Z,8932.9,1.55,3,W,279,22.28,2023-07-07T07:21:00Z
BG001,Kings Park,18.1,2023-07-08T05:32:00Z,11.5,2023-07-08T17:14:00Z,1.05,1.1400000000000001,1.4,9,2023-07-08T16:00:00Z,,,7,2023-07-09T16:00:00Z,2023,1,100,2023-07-08T01:12:00Z,69.9,2023-07-08T05:00:00Z,16.7,2023-07-08T07:49:00Z,12.6,2023-07-08T01:01:00Z,8017.8,2.65,3,NW,319,15.23,2023-07-08T05:49:00Z
BG001,Kings Park,20.1,2023-07-09T04:40:00Z,13.2,2023-07-09T16:33:00Z,1.42,1.6800000000000002,1.8,10,2023-07-09T16:00:00Z,,,7,2023-07-10T16:00:00Z,2023,1,97.6,2023-07-09T15:43:00Z,48.2,2023-07-09T04:41:00Z,17.5,2023-07-09T06:39:00Z,13.3,2023-07-09T01:01:00Z,9269.1,1.87,3,NNW,338,21.78,2023-07-09T06:29:00Z
BG001,Kings Park,18.4,2023-07-10T04:10:00Z,11.1,2023-07-10T13:44:00Z,0.8300000000000001,1.02,0.8,11,2023-07-10T16:00:00Z,,,7,2023-07-11T16:00:00Z,2023,0,95.6,2023-07-10T14:19:00Z,59.8,2023-07-10T05:54:00Z,16.4,2023-07-10T07:24:00Z,12.6,2023-07-10T23:38:00Z,5549.5,3.4,3,NW,313,17.24,2023-07-10T04:30:00Z
BG001,Kings Park,20.4,2023-07-11T06:10:00Z,13.5,2023-07-11T19:59:00Z,2.06,2.47,2.5,12,2023-07-11T16:00:00Z,,,7,2023-07-12T16:00:00Z,2023,0.2,88.4,2023-07-12T00:55:00Z,53.1,2023-07-11T05:17:00Z,18.2,2023-07-11T07:13:00Z,12.7,2023-07-11T01:01:00Z,12570.9,5.69,3,NW,319,22.28,2023-07-11T05:43:00Z
BG001,Kings Park,20.4,2023-07-12T05:02:00Z,14.5,2023-07-12T01:01:00Z,2.08,2.52,2.4,13,2023-07-12T16:00:00Z,,,7,2023-07-13T16:00:00Z,2023,4.4,97.5,2023-07-13T00:23:00Z,62.7,2023-07-12T03:40:00Z,18.7,2023-07-12T06:50:00Z,13.9,2023-07-12T01:01:00Z,11964.3,3.58,3,N,3,32.36,2023-07-12T05:34:00Z
BG001,Kings Park,19.8,2023-07-13T04:50:00Z,11.4,2023-07-14T00:28:00Z,1.5,1.77,1.6,14,2023-07-13T16:00:00Z,,,7,2023-07-14T16:00:00Z,2023,3,94.6,2023-07-13T01:01:00Z,54.6,2023-07-13T04:28:00Z,18.6,2023-07-13T07:09:00Z,13.1,2023-07-13T23:53:00Z,8986.7,4.31,3,S,190,27.32,2023-07-13T22:03:00Z
BG001,Kings Park,16.6,2023-07-14T06:16:00Z,5.2,2023-07-14T18:45:00Z,1.9100000000000001,2.29,2.6,15,2023-07-14T16:00:00Z,,,7,2023-07-15T16:00:00Z,2023,0.8,94.2,2023-07-14T19:00:00Z,43.9,2023-07-14T07:45:00Z,16.7,2023-07-14T06:38:00Z,8.9,2023-07-14T23:57:00Z,12707.5,1.76,3,S,175,21.28,2023-07-14T03:36:00Z
BG001,Kings Park,16.9,2023-07-15T06:45:00Z,4.3,2023-07-15T18:58:00Z,1.92,2.19,2.6,16,2023-07-15T16:00:00Z,,,7,2023-07-16T16:00:00Z,2023,0,93.1,2023-07-15T19:16:00Z,37.1,2023-07-15T05:20:00Z,15.4,2023-07-15T07:21:00Z,7.8,2023-07-15T23:51:00Z,13961.3,2.7199999999999998,3,ENE,63,16.24,2023-07-15T02:42:00Z
BG001,Kings Park,19.2,2023-07-16T06:39:00Z,9.2,2023-07-16T12:56:00Z,2.24,2.7199999999999998,3,17,2023-07-16T16:00:00Z,,,7,2023-07-17T16:00:00Z,2023,0,78.8,2023-07-16T13:06:00Z,27.9,2023-07-16T06:49:00Z,15.2,2023-07-16T07:24:00Z,7.9,2023-07-16T01:01:00Z,13767.7,2.02,3,NNW,340,20.77,2023-07-16T04:54:00Z
BG001,Kings Park,21.1,2023-07-17T06:45:00Z,11.7,2023-07-17T12:20:00Z,1.9,2.24,2.5,18,2023-07-17T16:00:00Z,,,7,2023-07-18T16:00:00Z,2023,0,87,2023-07-17T11:56:00Z,44.1,2023-07-17T06:48:00Z,16.9,2023-07-17T07:18:00Z,10.9,2023-07-17T01:01:00Z,11409.2,5.11,3,NNW,346,15.73,2023-07-18T00:36:00Z
BG001,Kings Park,19,2023-07-18T06:46:00Z,11.2,2023-07-19T00:33:00Z,1.33,1.8,1,19,2023-07-18T16:00:00Z,,,7,2023-07-19T16:00:00Z,2023,19.8,96.9,2023-07-18T17:20:00Z,44.9,2023-07-18T01:01:00Z,15.2,2023-07-18T07:20:00Z,11.1,2023-07-18T01:01:00Z,6258.1,6.36,3,WNW,282,32.87,2023-07-18T19:37:00Z
BG001,Kings Park,15.8,2023-07-19T03:46:00Z,7.9,2023-07-19T18:26:00Z,1.74,2.21,2.2,20,2023-07-19T16:00:00Z,,,7,2023-07-20T16:00:00Z,2023,1,94.9,2023-07-19T19:13:00Z,41.9,2023-07-19T07:19:00Z,14.9,2023-07-19T06:18:00Z,10.2,2023-07-20T00:12:00Z,10869.5,1.99,3,SW,214,49.46,2023-07-19T01:07:00Z
BG001,Kings Park,18.2,2023-07-20T07:06:00Z,10.2,2023-07-20T01:03:00Z,1.31,1.42,1.5,21,2023-07-20T16:00:00Z,,,7,2023-07-21T16:00:00Z,2023,10.2,99,2023-07-21T00:54:00Z,55.5,2023-07-20T07:00:00Z,15.9,2023-07-20T07:30:00Z,10.5,2023-07-20T01:01:00Z,9919.9,2.77,3,NW,324,21.78,2023-07-20T21:23:00Z
BG001,Kings Park,19.5,2023-07-21T05:33:00Z,9,2023-07-21T23:05:00Z,1.6,1.83,2,22,2023-07-21T16:00:00Z,,,7,2023-07-22T16:00:00Z,2023,0.2,99.2,2023-07-21T01:04:00Z,55.2,2023-07-21T05:56:00Z,16.7,2023-07-21T06:53:00Z,11,2023-07-22T00:11:00Z,10890.5,1.3900000000000001,3,SSW,201,25.81,2023-07-21T06:08:00Z
BG001,Kings Park,19.3,2023-07-22T06:33:00Z,8.1,2023-07-22T17:44:00Z,2.09,2.39,3,23,2023-07-22T16:00:00Z,,,7,2023-07-23T16:00:00Z,2023,0.2,90.2,2023-07-22T11:58:00Z,44.3,2023-07-22T06:45:00Z,17.2,2023-07-22T07:15:00Z,9.5,2023-07-22T23:51:00Z,14186.2,2.12,3,ENE,65,14.22,2023-07-23T00:48:00Z
BG001,Kings Park,21.2,2023-07-23T07:38:00Z,10.5,2023-07-23T22:47:00Z,2.36,2.77,3.2,24,2023-07-23T16:00:00Z,,,7,2023-07-24T16:00:00Z,2023,0,73.6,2023-07-23T09:42:00Z,32.8,2023-07-23T06:41:00Z,16.8,2023-07-23T07:29:00Z,9.5,2023-07-23T23:53:00Z,14486.7,3.5300000000000002,3,NE,46,18.25,2023-07-23T19:12:00Z
BG001,Kings Park,21.8,2023-07-24T06:22:00Z,11.6,2023-07-24T10:49:00Z,2.63,3.34,3.5,25,2023-07-24T16:00:00Z,,,7,2023-07-25T16:00:00Z,2023,0,69.5,2023-07-24T10:29:00Z,24.6,2023-07-24T07:46:00Z,16.5,2023-07-24T07:27:00Z,9.6,2023-07-24T01:01:00Z,14163,4.46,3,NNE,18,29.84,2023-07-24T03:26:00Z
BG001,Kings Park,17,2023-07-25T03:32:00Z,9.9,2023-07-25T22:30:00Z,0.78,1.19,0.6000000000000001,26,2023-07-25T16:00:00Z,,,7,2023-07-26T16:00:00Z,2023,23.6,97.8,2023-07-25T19:34:00Z,32,2023-07-25T02:30:00Z,12.5,2023-07-25T07:07:00Z,10.8,2023-07-25T01:01:00Z,2863.5,3.55,3,NNW,347,27.83,2023-07-25T08:19:00Z
BG001,Kings Park,16.3,2023-07-26T05:28:00Z,10.9,2023-07-26T13:06:00Z,1.2,1.3900000000000001,1.3,27,2023-07-26T16:00:00Z,,,7,2023-07-27T16:00:00Z,2023,13.8,94.9,2023-07-26T22:19:00Z,63.5,2023-07-26T05:29:00Z,15,2023-07-26T06:31:00Z,11.3,2023-07-26T01:01:00Z,8493.8,2.87,3,SSW,199,31.36,2023-07-26T16:51:00Z
BG001,Kings Park,16.8,2023-07-27T06:06:00Z,11.6,2023-07-27T15:28:00Z,1.33,1.54,1.5,28,2023-07-27T16:00:00Z,,,7,2023-07-28T16:00:00Z,2023,0,91.3,2023-07-27T01:01:00Z,56.1,2023-07-27T22:37:00Z,15.6,2023-07-27T06:49:00Z,11.7,2023-07-27T01:01:00Z,9316.2,3.67,3,S,178,19.26,2023-07-27T05:19:00Z
BG001,Kings Park,18.9,2023-07-28T03:48:00Z,13.5,2023-07-28T10:48:00Z,1.47,1.81,1.8,29,2023-07-28T16:00:00Z,,,7,2023-07-29T16:00:00Z,2023,11.2,97.5,2023-07-28T22:55:00Z,52.8,2023-07-28T03:50:00Z,16.4,2023-07-28T07:31:00Z,12.2,2023-07-28T01:01:00Z,9323.7,2.76,3,WNW,290,27.83,2023-07-28T05:38:00Z
BG001,Kings Park,19.4,2023-07-29T03:47:00Z,12.8,2023-07-29T20:30:00Z,1.27,1.3900000000000001,1.4,30,2023-07-29T16:00:00Z,,,7,2023-07-30T16:00:00Z,2023,2,98.1,2023-07-30T00:12:00Z,62.3,2023-07-29T03:55:00Z,17.4,2023-07-29T06:14:00Z,13.7,2023-07-29T23:33:00Z,9007.7,1.31,3,SW,220,20.27,2023-07-29T05:33:00Z
BG001,Kings Park,18.1,2023-07-30T08:23:00Z,10,2023-07-30T23:16:00Z,1,1.07,1.1,31,2023-07-30T16:00:00Z,,,7,2023-07-31T16:00:00Z,2023,0.4,98.7,2023-07-30T20:05:00Z,64.3,2023-07-30T08:25:00Z,17.1,2023-07-30T07:23:00Z,12.2,2023-07-30T23:56:00Z,7403.7,1.31,3,NW,326,12.2,2023-07-30T05:34:00Z
BG001,Kings Park,21.1,2023-07-31T07:14:00Z,9.7,2023-07-31T23:33:00Z,1.9300000000000002,2.14,2.6,1,2023-07-31T16:00:00Z,,,8,2023-08-01T16:00:00Z,2023,0.2,93.1,2023-07-31T11:42:00Z,44.8,2023-07-31T07:06:00Z,18.3,2023-07-31T07:44:00Z,11,2023-08-01T00:02:00Z,13382.6,3.59,3,NNE,19,15.23,2023-07-31T03:50:00Z
BG001,Kings Park,24.7,2023-08-01T05:51:00Z,14.3,2023-08-01T01:01:00Z,3.03,3.75,4.4,2,2023-08-01T16:00:00Z,,,8,2023-08-02T16:00:00Z,2023,0,79.4,2023-08-01T10:27:00Z,23.6,2023-08-01T05:42:00Z,18.5,2023-08-01T07:33:00Z,11.2,2023-08-01T01:01:00Z,15164.3,7.22,3,N,9,21.78,2023-08-01T05:32:00Z
